relative_path,image_id,category,license,author,author_profile_url,title,original_url,original_landing_url,original_md5,openimages_subset,openimages_metadata_file,note
Gallery_images/OpenImage/Table/00084b5a6ea90afb.jpg,00084b5a6ea90afb,Table,https://creativecommons.org/licenses/by/2.0/,Lachlan Hardy,,So much water,https://c4.staticflickr.com/3/2126/2420164246_3a3922ce6c_o.jpg,,6CQzNl2b2SIOARfQ7vH2Lw==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Tank/03f15ea8822e7717.jpg,03f15ea8822e7717,Tank,https://creativecommons.org/licenses/by/2.0/,Bernardo Gamboa,,Untitled,https://farm8.staticflickr.com/3546/3295616190_65fb4cb10d_o.jpg,,+2vDbM+IYBpe76oe/q9kiQ==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Telescope/cd4b1b75f0ecf16a.jpg,cd4b1b75f0ecf16a,Telescope,https://creativecommons.org/licenses/by/2.0/,Angel Abril Ruiz,,"Mi potato aventurero, me trae a Robledo de Chavela",https://c3.staticflickr.com/3/2440/3826039575_b16c6eb8d1_o.jpg,,KHnv7PrsIRWbCFo1071ItA==,test,test-images-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Television/00b34adad08af621.jpg,00b34adad08af621,Television,https://creativecommons.org/licenses/by/2.0/,Caitlin,,Brain-Wash,https://farm2.staticflickr.com/43/104748799_0e22ebb884_o.jpg,,56921D9GKyb/WwNmz9piUg==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Toothbrush/527c6e5be5b3db70.jpg,527c6e5be5b3db70,Toothbrush,https://creativecommons.org/licenses/by/2.0/,Kai Hendry,,img_4001.jpg,https://farm1.staticflickr.com/162/437915840_85733d2124_o.jpg,,AbDWMR/u2oQt0Cvs2h4SWg==,test,test-images-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Towel/06d01acd354588cc.jpg,06d01acd354588cc,Towel,https://creativecommons.org/licenses/by/2.0/,Kyknoord,,Hung out to dry,https://c5.staticflickr.com/1/117/314729793_aee0d83bc6_o.jpg,,GghlgMfeWjfyoJzb9pUIIg==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Train/006389032535418b.jpg,006389032535418b,Train,https://creativecommons.org/licenses/by/2.0/,David Wilson,,"19970322 26 BNSF Milledgeville, IL",https://c4.staticflickr.com/6/5141/5639605154_e002ca0beb_o.jpg,,5MVVO+G206s1eK1+BSeGVw==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Treadmill/535a52c6f3bfa19a.jpg,535a52c6f3bfa19a,Treadmill,https://creativecommons.org/licenses/by/2.0/,Matt Hampel,,2008-10October-03-P1030118,https://c3.staticflickr.com/4/3003/2913526782_64de3af313_o.jpg,,fBmK/65TSvf+nxFIMhXYMQ==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Tunnel/32b18a71c47b7c96.jpg,32b18a71c47b7c96,Tunnel,https://creativecommons.org/licenses/by/2.0/,Aidan,,View at the destination,https://farm7.staticflickr.com/8614/16499120852_69f27b3436_o.jpg,,nH/5Haq6z262bvP22fPjBQ==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Vase/00c28f66833548a0.jpg,00c28f66833548a0,Vase,https://creativecommons.org/licenses/by/2.0/,Salvadonica Borgo del Chianti,,Junior Suite - Living room,https://farm1.staticflickr.com/4042/4522816759_077144bf64_o.jpg,,+zPNe1hPcZejwa5voMYIAw==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Violin/0325b631f7dd664f.jpg,0325b631f7dd664f,Violin,https://creativecommons.org/licenses/by/2.0/,David,,IMG_8296,https://c8.staticflickr.com/4/3197/2664086684_8acdff671e_o.jpg,,E5dm+f3sEDfJIEu89TytpA==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Walking/00f4d10c0878338b.jpg,00f4d10c0878338b,Walking,https://creativecommons.org/licenses/by/2.0/,Denise M M GTS,,3700422438_811456cbb2_o,https://c4.staticflickr.com/5/4062/4454182346_46b9b6f18c_o.jpg,,MmWDb/4yKGtsqZNGO8JhJA==,test,test-images-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Washing_machine/138cc9ca0480acd2.jpg,138cc9ca0480acd2,Washing_machine,https://creativecommons.org/licenses/by/2.0/,KIYOUNG KIM,,제2회국민암정보캠페인직장인요리대회&LG전자트롬세탁기와함께하는기부이벤트 071,https://farm3.staticflickr.com/2883/9074526588_9d2a32269a_o.jpg,,64Iy6wXdFPnYwW71gyvnkQ==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Waterfall/1102ca96896f2a16.jpg,1102ca96896f2a16,Waterfall,https://creativecommons.org/licenses/by/2.0/,oliver.dodd,,cascading falls,https://farm7.staticflickr.com/5612/15522689325_79fbd78362_o.jpg,,3/YVoP1CtyuJ4V03tk/uQg==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Wrench/90888076964471ab.jpg,90888076964471ab,Wrench,https://creativecommons.org/licenses/by/2.0/,Adrian F,,Here's the problem,https://c4.staticflickr.com/5/4123/4933332497_5262cf5d29_o.jpg,,M5lcE8hTgfVr5pKtD+whcQ==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Writing/11c398a91e9d53b7.jpg,11c398a91e9d53b7,Writing,https://creativecommons.org/licenses/by/2.0/,Manuel,,los deberes,https://farm8.staticflickr.com/2933/14118721859_ca1d8e2354_o.jpg,,adnfwWCKZKdTQz3AiG5VNA==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Yoga/afc006f7f7d578f6.jpg,afc006f7f7d578f6,Yoga,https://creativecommons.org/licenses/by/2.0/,Brad Coy,,Esalen's 6th Annual Yoga Festival,https://farm7.staticflickr.com/4055/4708276687_40daf74c1f_o.jpg,,Mx+lf+SaSOlout+HsACDvw==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Airplane/00e2f85fd6a577fb.jpg,00e2f85fd6a577fb,Airplane,https://creativecommons.org/licenses/by/2.0/,tommy japan,,A-1J Skyraider,https://c4.staticflickr.com/6/5533/10501463076_d1d2905a72_o.jpg,,E9h4ewZAkihLwmr1qnxEaA==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Airport/699ff0cbdda85bf0.jpg,699ff0cbdda85bf0,Airport,https://creativecommons.org/licenses/by/2.0/,Jose A. Perez,,Al fin llegue,https://farm1.staticflickr.com/8352/8291634928_f2d3208f41_o.jpg,,49/f9714s/azFXO794+uJQ==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Apartment/5f7f9fe1fd920d1f.jpg,5f7f9fe1fd920d1f,Apartment,https://creativecommons.org/licenses/by/2.0/,othree,,798,https://c8.staticflickr.com/6/5596/18646860938_69ed684512_o.jpg,,5xHieD0n62V6YphquYkpOA==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Bag/006be4a4e79e12d5.jpg,006be4a4e79e12d5,Bag,https://creativecommons.org/licenses/by/2.0/,Peter Sejersen,,München,https://farm6.staticflickr.com/2515/3971937564_dc64944688_o.jpg,,Omi/DV7gvaweu6sLsVIOuw==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Balcony/0a28fed2d7cc5dd0.jpg,0a28fed2d7cc5dd0,Balcony,https://creativecommons.org/licenses/by/2.0/,Esme Vos,,cocolobo lodge roatan,https://farm1.staticflickr.com/3640/3370101605_bfca2d1807_o.jpg,,rKYChqpLfFR3PyduQUCvog==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Banknote/62b78050f9a5186e.jpg,62b78050f9a5186e,Banknote,https://creativecommons.org/licenses/by/2.0/,wizardjournal,,whats-my-iq-q9,https://c7.staticflickr.com/9/8289/7857676844_04b72fe8af_o.jpg,,BkgCIwUXQI0M4n8zBn2/cA==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Banner/00e71c29af34ed7a.jpg,00e71c29af34ed7a,Banner,https://creativecommons.org/licenses/by/2.0/,The Camp of Champions Snowboard &amp; Ski Summer Camp,,Camp of Champions Ski Camp 005,https://c3.staticflickr.com/3/2806/12796428853_1563436375_o.jpg,,XFoX+0HIVLN3pcw7vbMlhg==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Bathroom/ab2ae9b9c97b2485.jpg,ab2ae9b9c97b2485,Bathroom,https://creativecommons.org/licenses/by/2.0/,Mark McGuire,,This art has purpose / A photo of a fountain / In the Tate Modern / #haiku 4 #myjourney http://goo.gl/1P0QC,https://farm6.staticflickr.com/8048/8123400309_de33aed0c5_o.jpg,,WRcTeFWq9wkmmQXoPmop4g==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Bed/00ff73c9c823c9ba.jpg,00ff73c9c823c9ba,Bed,https://creativecommons.org/licenses/by/2.0/,Janine,,back from my trip,https://c3.staticflickr.com/3/2343/2273630938_4b01bc8089_o.jpg,,zeYD4Mowyb8xl2bR6AxFRg==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Bicycle/002f2d008de2f535.jpg,002f2d008de2f535,Bicycle,https://creativecommons.org/licenses/by/2.0/,AAB_BAA,,Left behind,https://farm6.staticflickr.com/3946/15612844866_7fb7d5220c_o.jpg,,5n7zwQbOOVI5lqYKJOspvQ==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Billboard/047de335175f8568.jpg,047de335175f8568,Billboard,https://creativecommons.org/licenses/by/2.0/,California Department of Fish and Wildlife,,Bassmaster Elite - 2015_Justin Lucas_3800,https://c1.staticflickr.com/6/5345/17384169801_3250d4d859_o.jpg,,mHbQxL1v5YRQpazK3pwtKA==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Bird/0033fc2fa54e19b9.jpg,0033fc2fa54e19b9,Bird,https://creativecommons.org/licenses/by/2.0/,Henrik Moltke,,Untitled,https://c2.staticflickr.com/4/3186/4594469525_c71a0113f6_o.jpg,,e7kdGLELMuMZYrvqb6CDkQ==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Book/003955e1419a0bba.jpg,003955e1419a0bba,Book,https://creativecommons.org/licenses/by/2.0/,Jason Lander,,Melting crayon art,https://c3.staticflickr.com/9/8595/16640503056_4daecd10c6_o.jpg,,GpxWzT2ufZKRj4cHWncQcQ==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Bottle/001e4a514b1089b3.jpg,001e4a514b1089b3,Bottle,https://creativecommons.org/licenses/by/2.0/,Mike Mozart,,Vita Coco Coconut Water,https://farm4.staticflickr.com/5572/15107174817_29700dd9b7_o.jpg,,4of/FRT0P/AHumlrvNsesA==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Bow_and_arrow/34e65e653b93bda4.jpg,34e65e653b93bda4,Bow_and_arrow,https://creativecommons.org/licenses/by/2.0/,Newtown grafitti,,&quot;The Government may confiscate our guns&quot;,https://farm5.staticflickr.com/5083/5366359757_78aecc0467_o.jpg,,nKfVewNzRzUX+1vaVCvkUw==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Box/006d4b2d35ee5229.jpg,006d4b2d35ee5229,Box,https://creativecommons.org/licenses/by/2.0/,martakat83,,The master three day #cleanse begins tomorrow. Thank you @jennarainey !!,https://c2.staticflickr.com/4/3754/12699838113_3c23747309_o.jpg,,5FmqLVpcJM27Xo4j672qyQ==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Bus/008ed4d097afc230.jpg,008ed4d097afc230,Bus,https://creativecommons.org/licenses/by/2.0/,Frontierofficial,,Living life on the edge in #Bolivia #adventue #explore #bike #travel #gapyear #volunteer #volunteerabroad #frontier #frontiergap #frontiervolunteers,https://farm1.staticflickr.com/7343/15820499034_283f70f8b2_o.jpg,,5NMZ3G7DuzkqXQsDmNx09A==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Cabinet/aa929e1f51f76779.jpg,aa929e1f51f76779,Cabinet,https://creativecommons.org/licenses/by/2.0/,Ben Sisto,,Borna Sammak installation at Best Buy,https://c2.staticflickr.com/3/2538/3995664822_38607ab619_o.jpg,,lLkNoZmU1CaxpRuBuP7WjQ==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Cannon/2edf05427fc07d5c.jpg,2edf05427fc07d5c,Cannon,https://creativecommons.org/licenses/by/2.0/,Cliff,,British Field Cannon,https://c5.staticflickr.com/4/3662/3321888840_00ae0a7114_o.jpg,,2oVgMFHvfdmH/Il0MRCejA==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Canoe/048d5ec96eebaa54.jpg,048d5ec96eebaa54,Canoe,https://creativecommons.org/licenses/by/2.0/,shankar s.,,A lone local eyes us with curiosity,https://farm5.staticflickr.com/5537/14350536813_b54d50a0e9_o.jpg,,7zXvWtWwMeIFl+l4MT1JuA==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Car/000a546e910f0a6b.jpg,000a546e910f0a6b,Car,https://creativecommons.org/licenses/by/2.0/,Eric,,Flowers from Balconey,https://c4.staticflickr.com/1/55/155642663_7e28e8b2ff_o.jpg,,A/sdaKZt7nA+kPkArDJTKw==,test,test-images-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Cave/24126fce1dcc489d.jpg,24126fce1dcc489d,Cave,https://creativecommons.org/licenses/by/2.0/,Kentaro Ohno,,鬼ヶ島大洞窟,https://c6.staticflickr.com/8/7296/10537630674_fc50235d9a_o.jpg,,Jq5HgIuukjvpcwpjiV7U/g==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Chair/000b70a84aab664b.jpg,000b70a84aab664b,Chair,https://creativecommons.org/licenses/by/2.0/,ocean yamaha,,20060819_mg_3889.jpg,https://c4.staticflickr.com/1/84/220817922_b897b124dc_o.jpg,,sqi+HOH2Qgz6f0Tudw+Kkw==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Child/010d7bf961144e0d.jpg,010d7bf961144e0d,Child,https://creativecommons.org/licenses/by/2.0/,[- Benja -],,_DSC9024,https://c6.staticflickr.com/9/8773/17262006516_48757aa3ef_o.jpg,,xv02HA74eieiEINPpRPnAg==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Christmas/4403698d5ce16fa9.jpg,4403698d5ce16fa9,Christmas,https://creativecommons.org/licenses/by/2.0/,Sean McGrath,,Happy Holidays!,https://c2.staticflickr.com/4/3093/3130183217_1eafb5f466_o.jpg,,UGkoZKCHQYnzkqY+5ZIOiQ==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Coin/040e9fd538bfb6cf.jpg,040e9fd538bfb6cf,Coin,https://creativecommons.org/licenses/by/2.0/,Thomas Duesing,,The Great British Pound,https://c8.staticflickr.com/1/186/371293014_73ecd8c815_o.jpg,,PaJaubvEBqCCHkHZezimQw==,test,test-images-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Computer/06d46a18d245c8e8.jpg,06d46a18d245c8e8,Computer,https://creativecommons.org/licenses/by/2.0/,David Berkowitz,,"Billy Graham Library - Charlotte, North Carolina",https://c1.staticflickr.com/6/5159/5902929777_eefb396cf2_o.jpg,,9oPcClJDrgJJwYm36X9A/Q==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Credit_card/0b2c957a57b0fca3.jpg,0b2c957a57b0fca3,Credit_card,https://creativecommons.org/licenses/by/2.0/,L.A. Foodie,,I picked these #strawberries myself at Tanaka Farms in #Irvine! You ain't never et at #strawberry til you et one right off the plant. Warmed by the sun and #sweet like #candy. #fruit #freshfood #foodpic #foodpornography #foodporn #lunchtime #freshpicked #,https://farm4.staticflickr.com/7754/17138808317_8d3cdbb89f_o.jpg,,Ih8iTh6pdBzXJQJlbLXkUw==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Dagger/13fa9c29a7251c55.jpg,13fa9c29a7251c55,Dagger,https://creativecommons.org/licenses/by/2.0/,Søren Niedziella,,Albion_Soeborg_Medieval_Sword_09,https://farm6.staticflickr.com/8521/8499211446_27912856ae_o.jpg,,JFEnN46J49/1h4kooC/c2w==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Dance/0b3e3c9d0ce699f3.jpg,0b3e3c9d0ce699f3,Dance,https://creativecommons.org/licenses/by/2.0/,Jérôme Decq,,20150531-DSC_0263,https://farm4.staticflickr.com/8831/18131104058_2e21437ce8_o.jpg,,6g3Tnnf6aBCFNNtFZnQzmg==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Dish/157a286c8aed8882.jpg,157a286c8aed8882,Dish,https://creativecommons.org/licenses/by/2.0/,CCKorea,,2012.11.19 - 밥한번먹지요 모임,https://farm3.staticflickr.com/8339/8199274859_d4ea069348_o.jpg,,RC2GCN27s95Y9k3AJvVj3Q==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Doll/0572cb65e9382ba2.jpg,0572cb65e9382ba2,Doll,https://creativecommons.org/licenses/by/2.0/,Vagner Carvalheiro,,"Petruska veio me ajudar na organização das atividades, projetos, aulas e ações de hj!",https://farm3.staticflickr.com/8575/16838622326_d8c3372d78_o.jpg,,YpjG4UoeTj8taPGv8rVi7Q==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Drawing/05cfebe9af702890.jpg,05cfebe9af702890,Drawing,https://creativecommons.org/licenses/by/2.0/,Guy MOLL,,croquis aquarellé: Kaysersberg - Alsace - France,https://farm1.staticflickr.com/3785/9105986463_4dc113f370_o.jpg,,76wBs2f8MnITBgYz/lawGw==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Driving/15745faa58f0508e.jpg,15745faa58f0508e,Driving,https://creativecommons.org/licenses/by/2.0/,Jacob Janders,,IMG_6826,https://c7.staticflickr.com/6/5575/15160238971_a6b6b4dfa3_o.jpg,,gBDeikVD9/SSGkKXpfgT0w==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Drone/ec72ec56740eb3a4.jpg,ec72ec56740eb3a4,Drone,https://creativecommons.org/licenses/by/2.0/,afromusing,,Philip Walton,https://farm5.staticflickr.com/3921/14526633506_e0e499b6f5_o.jpg,,wrknoorunr2zTK5AqxNBxQ==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Drum/092d73014821a62d.jpg,092d73014821a62d,Drum,https://creativecommons.org/licenses/by/2.0/,Stevan Sheets,,P6260067,https://c6.staticflickr.com/1/52/176502085_97edfb93e5_o.jpg,,twOxlV2F3P8qNBxnhrrDAA==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Dumbbell/5e95d0542658ee80.jpg,5e95d0542658ee80,Dumbbell,https://creativecommons.org/licenses/by/2.0/,LosMocanos.com,,DSC_0998,https://farm1.staticflickr.com/7093/7366002570_836ea8d2a3_o.jpg,,O4sFswxNvbAjjCnusllPMA==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Earth/a88f4d3d063c97e2.jpg,a88f4d3d063c97e2,Earth,https://creativecommons.org/licenses/by/2.0/,Cliff,,Kate,https://farm3.staticflickr.com/3526/3458453342_48e1dc4b44_o.jpg,,h1+12yxMPE+KtfOe5kxDVw==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Eating/0b704e44ab3428a8.jpg,0b704e44ab3428a8,Eating,https://creativecommons.org/licenses/by/2.0/,Marilyn Peddle,,The two OAP's,https://c1.staticflickr.com/1/218/488808910_6c9fe01509_o.jpg,,V/qSX+pPltdD3Z4Ejs2oLQ==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Exhibition/76b4078d5e12df46.jpg,76b4078d5e12df46,Exhibition,https://creativecommons.org/licenses/by/2.0/,Ruth Hartnup,,Carousel stag,https://farm7.staticflickr.com/2934/14454781902_d5da7facd7_o.jpg,,BtTIb7wz2dvbhSEPaA+n0A==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Figurine/5a0b98a2b2570268.jpg,5a0b98a2b2570268,Figurine,https://creativecommons.org/licenses/by/2.0/,Dennis Banning,,Boating with Marsha,https://c1.staticflickr.com/7/6047/6296486008_669c9b1e0b_o.jpg,,bGS7IhesEMf42Yh1xvjQ6Q==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Flute/2440280238fab178.jpg,2440280238fab178,Flute,https://creativecommons.org/licenses/by/2.0/,Municipalidad de Miraflores,,Exprésate Miraflores en colegio Federico Villareal (19),https://c1.staticflickr.com/8/7571/15335092113_20dce58b55_o.jpg,,fkRO84BhRXmAlv2I5Wy8lA==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Fog/1b9e40ef9da1e34b.jpg,1b9e40ef9da1e34b,Fog,https://creativecommons.org/licenses/by/2.0/,Mike Charest,,Orca 12/20/14,https://c4.staticflickr.com/8/7562/15879169300_a2a867f407_o.jpg,,GI4/E6JXAsDkN3cb3CNmdA==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Folder/a7045d1ac1eeefbc.jpg,a7045d1ac1eeefbc,Folder,https://creativecommons.org/licenses/by/2.0/,Baltimore County Public Library,,BCPL Sneaks Day 2014,https://c5.staticflickr.com/3/2917/14352585902_c8fb9a5d48_o.jpg,,ftAEBwFZ3gUWZ6PIDVZgvQ==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Formal_wear/d4783b11164cc704.jpg,d4783b11164cc704,Formal_wear,https://creativecommons.org/licenses/by/2.0/,Teofie,,DFS-149,https://farm5.staticflickr.com/8116/8748470957_5084fec802_o.jpg,,fN/Sm7zFUq8y45hrzq/DqA==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Fruit/00d159ae851fcb7d.jpg,00d159ae851fcb7d,Fruit,https://creativecommons.org/licenses/by/2.0/,Hotel Gastronomico Casa Rosalia,,Chupito Crema Fria Melon sandia,https://c6.staticflickr.com/9/8067/8210976014_bb8a0d0b4e_o.jpg,,B5H8KosPcCsFQ7bt98XXRQ==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Fungus/5a68cc915972a5e0.jpg,5a68cc915972a5e0,Fungus,https://creativecommons.org/licenses/by/2.0/,Scot Nelson,,Tree conk(s) in an Alaskan forest,https://farm1.staticflickr.com/3917/14216399037_500cb41e28_o.jpg,,NEz0ei0LNjafyJeU/046Aw==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Gold/143cc024bd1bba05.jpg,143cc024bd1bba05,Gold,https://creativecommons.org/licenses/by/2.0/,hajj2006,,gold bracelet,https://farm6.staticflickr.com/2014/2502995662_bc872177e1_o.jpg,,UAbTite9eZnb8Po+nk0pww==,test,test-images-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Guitar/0039ac7e39e27e94.jpg,0039ac7e39e27e94,Guitar,https://creativecommons.org/licenses/by/2.0/,christina rutz,,john fararr,https://farm5.staticflickr.com/134/323422406_6cc4da86de_o.jpg,,adUVOKpefTI7o+wjpByyUA==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Gym/96f6c01094210776.jpg,96f6c01094210776,Gym,https://creativecommons.org/licenses/by/2.0/,MartialArtsNomad.com,,Training,https://farm7.staticflickr.com/4089/4945274639_85b16f353e_o.jpg,,jP0lS9/O4ak/2rtBS32bLA==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Hammer/252c3d18a505eb15.jpg,252c3d18a505eb15,Hammer,https://creativecommons.org/licenses/by/2.0/,Fort Vancouver National Historic Site,,IMG_0064,https://farm6.staticflickr.com/8011/7490975236_5ab9617125_o.jpg,,M6JBUmyP4mMxd6y/P0Zbmw==,validation,validation-images-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Hat/002da67552d7e708.jpg,002da67552d7e708,Hat,https://creativecommons.org/licenses/by/2.0/,Rex Gray,,1956 Daimler Model 104 4d sdn - gold black - fvr2,https://c1.staticflickr.com/5/4027/4642622719_c3edd291ef_o.jpg,,5gWOO/l/VSB8PBb5a3QgGg==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Helicopter/06bff9c02b5dc837.jpg,06bff9c02b5dc837,Helicopter,https://creativecommons.org/licenses/by/2.0/,U.S. Naval Forces Central Command/U.S. Fifth Fleet,,USS Dewey (DDG 105)_150206-N-KB426-007,https://farm8.staticflickr.com/7448/16480043045_0d19e36218_o.jpg,,3w2/26mNQoeELfqDCPDFtg==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Hill/018d89eedf5c03d5.jpg,018d89eedf5c03d5,Hill,https://creativecommons.org/licenses/by/2.0/,Nicolás Boullosa,,lærdal,https://farm6.staticflickr.com/769/20954923260_754f270042_o.jpg,,oenr+9eGg44DTrdqbFfsUw==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
